# step, temp, etotal, ke, tpot, evdw, ebond
2500 23518654130.763447 35277981196.14517 35277981196.14517 -1.2636019368166728e-42 0.0 -1.2636019368166728e-42
2510 23518654130.763447 35277981196.14517 35277981196.14517 -1.2336837709930383e-42 0.0 -1.2336837709930383e-42
2520 23518654130.763447 35277981196.14517 35277981196.14517 -1.2045887821613104e-42 0.0 -1.2045887821613104e-42
2530 23518654130.763447 35277981196.14517 35277981196.14517 -1.1762911871131567e-42 0.0 -1.1762911871131567e-42
2540 23518654130.763447 35277981196.14517 35277981196.14517 -1.1487661076086799e-42 0.0 -1.1487661076086799e-42
2550 23518654130.763447 35277981196.14517 35277981196.14517 -1.1219895352208468e-42 0.0 -1.1219895352208468e-42
2560 23518654130.763447 35277981196.14517 35277981196.14517 -1.0959382976763552e-42 0.0 -1.0959382976763552e-42
2570 23518654130.763447 35277981196.14517 35277981196.14517 -1.0705900266237215e-42 0.0 -1.0705900266237215e-42
2580 23518654130.763447 35277981196.14517 35277981196.14517 -1.045923126762835e-42 0.0 -1.045923126762835e-42
2590 23518654130.763447 35277981196.14517 35277981196.14517 -1.0219167462734852e-42 0.0 -1.0219167462734852e-42
2600 23518654130.763447 35277981196.14517 35277981196.14517 -9.985507484834363e-43 0.0 -9.985507484834363e-43
2610 23518654130.763447 35277981196.14517 35277981196.14517 -9.75805684719615e-43 0.0 -9.75805684719615e-43
2620 23518654130.763447 35277981196.14517 35277981196.14517 -9.536627682887e-43 0.0 -9.536627682887e-43
2630 23518654130.763447 35277981196.14517 35277981196.14517 -9.321038495360608e-43 0.0 -9.321038495360608e-43
2640 23518654130.763447 35277981196.14517 35277981196.14517 -9.111113919344603e-43 0.0 -9.111113919344603e-43
2650 23518654130.763447 35277981196.14517 35277981196.14517 -8.906684491563375e-43 0.0 -8.906684491563375e-43
2660 23518654130.763447 35277981196.14517 35277981196.14517 -8.707586430856725e-43 0.0 -8.707586430856725e-43
2670 23518654130.763447 35277981196.14517 35277981196.14517 -8.51366142727603e-43 0.0 -8.51366142727603e-43
2680 23518654130.763447 35277981196.14517 35277981196.14517 -8.32475643975946e-43 0.0 -8.32475643975946e-43
2690 23518654130.763447 35277981196.14517 35277981196.14517 -8.140723502006953e-43 0.0 -8.140723502006953e-43
2700 23518654130.763447 35277981196.14517 35277981196.14517 -7.961419536193775e-43 0.0 -7.961419536193775e-43
2710 23518654130.763447 35277981196.14517 35277981196.14517 -7.786706174178652e-43 0.0 -7.786706174178652e-43
2720 23518654130.763447 35277981196.14517 35277981196.14517 -7.616449585878725e-43 0.0 -7.616449585878725e-43
2730 23518654130.763447 35277981196.14517 35277981196.14517 -7.45052031449904e-43 0.0 -7.45052031449904e-43
2740 23518654130.763447 35277981196.14517 35277981196.14517 -7.28879311831906e-43 0.0 -7.28879311831906e-43
2750 23518654130.763447 35277981196.14517 35277981196.14517 -7.131146818752578e-43 0.0 -7.131146818752578e-43
2760 23518654130.763447 35277981196.14517 35277981196.14517 -6.977464154410568e-43 0.0 -6.977464154410568e-43
2770 23518654130.763447 35277981196.14517 35277981196.14517 -6.827631640909217e-43 0.0 -6.827631640909217e-43
2780 23518654130.763447 35277981196.14517 35277981196.14517 -6.681539436177373e-43 0.0 -6.681539436177373e-43
2790 23518654130.763447 35277981196.14517 35277981196.14517 -6.539081211028652e-43 0.0 -6.539081211028652e-43
2800 23518654130.763447 35277981196.14517 35277981196.14517 -6.40015402477486e-43 0.0 -6.40015402477486e-43
2810 23518654130.763447 35277981196.14517 35277981196.14517 -6.264658205666996e-43 0.0 -6.264658205666996e-43
2820 23518654130.763447 35277981196.14517 35277981196.14517 -6.1324972359602455e-43 0.0 -6.1324972359602455e-43
2830 23518654130.763447 35277981196.14517 35277981196.14517 -6.003577641408646e-43 0.0 -6.003577641408646e-43
2840 23518654130.763447 35277981196.14517 35277981196.14517 -5.877808885003673e-43 0.0 -5.877808885003673e-43
2850 23518654130.763447 35277981196.14517 35277981196.14517 -5.755103264779708e-43 0.0 -5.755103264779708e-43
2860 23518654130.763447 35277981196.14517 35277981196.14517 -5.635375815517063e-43 0.0 -5.635375815517063e-43
2870 23518654130.763447 35277981196.14517 35277981196.14517 -5.5185442141810945e-43 0.0 -5.5185442141810945e-43
2880 23518654130.763447 35277981196.14517 35277981196.14517 -5.404528688942834e-43 0.0 -5.404528688942834e-43
2890 23518654130.763447 35277981196.14517 35277981196.14517 -5.293251931633889e-43 0.0 -5.293251931633889e-43
2900 23518654130.763447 35277981196.14517 35277981196.14517 -5.184639013494485e-43 0.0 -5.184639013494485e-43
2910 23518654130.763447 35277981196.14517 35277981196.14517 -5.078617304080126e-43 0.0 -5.078617304080126e-43
2920 23518654130.763447 35277981196.14517 35277981196.14517 -4.9751163931980024e-43 0.0 -4.9751163931980024e-43
2930 23518654130.763447 35277981196.14517 35277981196.14517 -4.874068015750106e-43 0.0 -4.874068015750106e-43
2940 23518654130.763447 35277981196.14517 35277981196.14517 -4.7754059793655316e-43 0.0 -4.7754059793655316e-43
2950 23518654130.763447 35277981196.14517 35277981196.14517 -4.679066094709147e-43 0.0 -4.679066094709147e-43
2960 23518654130.763447 35277981196.14517 35277981196.14517 -4.5849861083593126e-43 0.0 -4.5849861083593126e-43
2970 23518654130.763447 35277981196.14517 35277981196.14517 -4.4931056381514e-43 0.0 -4.4931056381514e-43
2980 23518654130.763447 35277981196.14517 35277981196.14517 -4.403366110888892e-43 0.0 -4.403366110888892e-43
2990 23518654130.763447 35277981196.14517 35277981196.14517 -4.315710702327587e-43 0.0 -4.315710702327587e-43
3000 23518654130.763447 35277981196.14517 35277981196.14517 -4.230084279342814e-43 0.0 -4.230084279342814e-43
3010 23518654130.763447 35277981196.14517 35277981196.14517 -4.146433344193322e-43 0.0 -4.146433344193322e-43
3020 23518654130.763447 35277981196.14517 35277981196.14517 -4.0647059807991715e-43 0.0 -4.0647059807991715e-43
3030 23518654130.763447 35277981196.14517 35277981196.14517 -3.98485180295447e-43 0.0 -3.98485180295447e-43
3040 23518654130.763447 35277981196.14517 35277981196.14517 -3.90682190439927e-43 0.0 -3.90682190439927e-43
3050 23518654130.763447 35277981196.14517 35277981196.14517 -3.830568810677925e-43 0.0 -3.830568810677925e-43
3060 23518654130.763447 35277981196.14517 35277981196.14517 -3.756046432714527e-43 0.0 -3.756046432714527e-43
3070 23518654130.763447 35277981196.14517 35277981196.14517 -3.683210022038753e-43 0.0 -3.683210022038753e-43
3080 23518654130.763447 35277981196.14517 35277981196.14517 -3.612016127598331e-43 0.0 -3.612016127598331e-43
3090 23518654130.763447 35277981196.14517 35277981196.14517 -3.5424225540970085e-43 0.0 -3.5424225540970085e-43
3100 23518654130.763447 35277981196.14517 35277981196.14517 -3.474388321799417e-43 0.0 -3.474388321799417e-43
3110 23518654130.763447 35277981196.14517 35277981196.14517 -3.4078736277466576e-43 0.0 -3.4078736277466576e-43
3120 23518654130.763447 35277981196.14517 35277981196.14517 -3.3428398083288168e-43 0.0 -3.3428398083288168e-43
3130 23518654130.763447 35277981196.14517 35277981196.14517 -3.2792493031626777e-43 0.0 -3.2792493031626777e-43
3140 23518654130.763447 35277981196.14517 35277981196.14517 -3.2170656202252667e-43 0.0 -3.2170656202252667e-43
3150 23518654130.763447 35277981196.14517 35277981196.14517 -3.1562533021956673e-43 0.0 -3.1562533021956673e-43
3160 23518654130.763447 35277981196.14517 35277981196.14517 -3.0967778939595808e-43 0.0 -3.0967778939595808e-43
3170 23518654130.763447 35277981196.14517 35277981196.14517 -3.0386059112329612e-43 0.0 -3.0386059112329612e-43
3180 23518654130.763447 35277981196.14517 35277981196.14517 -2.9817048102628405e-43 0.0 -2.9817048102628405e-43
3190 23518654130.763447 35277981196.14517 35277981196.14517 -2.9260429585650627e-43 0.0 -2.9260429585650627e-43
3200 23518654130.763447 35277981196.14517 35277981196.14517 -2.8715896066603908e-43 0.0 -2.8715896066603908e-43
3210 23518654130.763447 35277981196.14517 35277981196.14517 -2.8183148607719167e-43 0.0 -2.8183148607719167e-43
3220 23518654130.763447 35277981196.14517 35277981196.14517 -2.7661896564482446e-43 0.0 -2.7661896564482446e-43
3230 23518654130.763447 35277981196.14517 35277981196.14517 -2.7151857330782556e-43 0.0 -2.7151857330782556e-43
3240 23518654130.763447 35277981196.14517 35277981196.14517 -2.6652756092647137e-43 0.0 -2.6652756092647137e-43
3250 23518654130.763447 35277981196.14517 35277981196.14517 -2.6164325590252817e-43 0.0 -2.6164325590252817e-43
3260 23518654130.763447 35277981196.14517 35277981196.14517 -2.5686305887905754e-43 0.0 -2.5686305887905754e-43
3270 23518654130.763447 35277981196.14517 35277981196.14517 -2.5218444151703933e-43 0.0 -2.5218444151703933e-43
3280 23518654130.763447 35277981196.14517 35277981196.14517 -2.476049443460084e-43 0.0 -2.476049443460084e-43
3290 23518654130.763447 35277981196.14517 35277981196.14517 -2.431221746860345e-43 0.0 -2.431221746860345e-43
3300 23518654130.763447 35277981196.14517 35277981196.14517 -2.3873380463846437e-43 0.0 -2.3873380463846437e-43
3310 23518654130.763447 35277981196.14517 35277981196.14517 -2.3443756914295197e-43 0.0 -2.3443756914295197e-43
3320 23518654130.763447 35277981196.14517 35277981196.14517 -2.3023126409840237e-43 0.0 -2.3023126409840237e-43
3330 23518654130.763447 35277981196.14517 35277981196.14517 -2.2611274454553735e-43 0.0 -2.2611274454553735e-43
3340 23518654130.763447 35277981196.14517 35277981196.14517 -2.2207992290888706e-43 0.0 -2.2207992290888706e-43
3350 23518654130.763447 35277981196.14517 35277981196.14517 -2.1813076729609498e-43 0.0 -2.1813076729609498e-43
3360 23518654130.763447 35277981196.14517 35277981196.14517 -2.14263299852503e-43 0.0 -2.14263299852503e-43
3370 23518654130.763447 35277981196.14517 35277981196.14517 -2.104755951690616e-43 0.0 -2.104755951690616e-43
3380 23518654130.763447 35277981196.14517 35277981196.14517 -2.0676577874168605e-43 0.0 -2.0676577874168605e-43
3390 23518654130.763447 35277981196.14517 35277981196.14517 -2.03132025480251e-43 0.0 -2.03132025480251e-43
3400 23518654130.763447 35277981196.14517 35277981196.14517 -1.995725582654837e-43 0.0 -1.995725582654837e-43
3410 23518654130.763447 35277981196.14517 35277981196.14517 -1.9608564655208e-43 0.0 -1.9608564655208e-43
3420 23518654130.763447 35277981196.14517 35277981196.14517 -1.9266960501643576e-43 0.0 -1.9266960501643576e-43
3430 23518654130.763447 35277981196.14517 35277981196.14517 -1.8932279224744205e-43 0.0 -1.8932279224744205e-43
3440 23518654130.763447 35277981196.14517 35277981196.14517 -1.860436094788529e-43 0.0 -1.860436094788529e-43
3450 23518654130.763447 35277981196.14517 35277981196.14517 -1.8283049936178794e-43 0.0 -1.8283049936178794e-43
3460 23518654130.763447 35277981196.14517 35277981196.14517 -1.7968194477599154e-43 0.0 -1.7968194477599154e-43
3470 23518654130.763447 35277981196.14517 35277981196.14517 -1.7659646767851225e-43 0.0 -1.7659646767851225e-43
3480 23518654130.763447 35277981196.14517 35277981196.14517 -1.7357262798852663e-43 0.0 -1.7357262798852663e-43
3490 23518654130.763447 35277981196.14517 35277981196.14517 -1.7060902250706743e-43 0.0 -1.7060902250706743e-43
3500 23518654130.763447 35277981196.14517 35277981196.14517 -1.6770428387047326e-43 0.0 -1.6770428387047326e-43
3510 23518654130.763447 35277981196.14517 35277981196.14517 -1.6485707953641008e-43 0.0 -1.6485707953641008e-43
3520 23518654130.763447 35277981196.14517 35277981196.14517 -1.6206611080136479e-43 0.0 -1.6206611080136479e-43
3530 23518654130.763447 35277981196.14517 35277981196.14517 -1.5933011184854727e-43 0.0 -1.5933011184854727e-43
3540 23518654130.763447 35277981196.14517 35277981196.14517 -1.5664784882517573e-43 0.0 -1.5664784882517573e-43
3550 23518654130.763447 35277981196.14517 35277981196.14517 -1.5401811894816134e-43 0.0 -1.5401811894816134e-43
3560 23518654130.763447 35277981196.14517 35277981196.14517 -1.5143974963724025e-43 0.0 -1.5143974963724025e-43
3570 23518654130.763447 35277981196.14517 35277981196.14517 -1.489115976746348e-43 0.0 -1.489115976746348e-43
3580 23518654130.763447 35277981196.14517 35277981196.14517 -1.4643254839036402e-43 0.0 -1.4643254839036402e-43
3590 23518654130.763447 35277981196.14517 35277981196.14517 -1.4400151487234909e-43 0.0 -1.4400151487234909e-43
3600 23518654130.763447 35277981196.14517 35277981196.14517 -1.4161743720049403e-43 0.0 -1.4161743720049403e-43
3610 23518654130.763447 35277981196.14517 35277981196.14517 -1.3927928170394906e-43 0.0 -1.3927928170394906e-43
3620 23518654130.763447 35277981196.14517 35277981196.14517 -1.3698604024079498e-43 0.0 -1.3698604024079498e-43
3630 23518654130.763447 35277981196.14517 35277981196.14517 -1.347367294994098e-43 0.0 -1.347367294994098e-43
3640 23518654130.763447 35277981196.14517 35277981196.14517 -1.3253039032080946e-43 0.0 -1.3253039032080946e-43
3650 23518654130.763447 35277981196.14517 35277981196.14517 -1.3036608704127743e-43 0.0 -1.3036608704127743e-43
3660 23518654130.763447 35277981196.14517 35277981196.14517 -1.282429068546207e-43 0.0 -1.282429068546207e-43
3670 23518654130.763447 35277981196.14517 35277981196.14517 -1.26159959193417e-43 0.0 -1.26159959193417e-43
3680 23518654130.763447 35277981196.14517 35277981196.14517 -1.2411637512863605e-43 0.0 -1.2411637512863605e-43
3690 23518654130.763447 35277981196.14517 35277981196.14517 -1.2211130678704286e-43 0.0 -1.2211130678704286e-43
3700 23518654130.763447 35277981196.14517 35277981196.14517 -1.201439267858077e-43 0.0 -1.201439267858077e-43
3710 23518654130.763447 35277981196.14517 35277981196.14517 -1.1821342768377288e-43 0.0 -1.1821342768377288e-43
3720 23518654130.763447 35277981196.14517 35277981196.14517 -1.1631902144884036e-43 0.0 -1.1631902144884036e-43
3730 23518654130.763447 35277981196.14517 35277981196.14517 -1.1445993894096475e-43 0.0 -1.1445993894096475e-43
3740 23518654130.763447 35277981196.14517 35277981196.14517 -1.1263542941025625e-43 0.0 -1.1263542941025625e-43
3750 23518654130.763447 35277981196.14517 35277981196.14517 -1.1084476000971023e-43 0.0 -1.1084476000971023e-43
3760 23518654130.763447 35277981196.14517 35277981196.14517 -1.0908721532210248e-43 0.0 -1.0908721532210248e-43
3770 23518654130.763447 35277981196.14517 35277981196.14517 -1.073620969006003e-43 0.0 -1.073620969006003e-43
3780 23518654130.763447 35277981196.14517 35277981196.14517 -1.0566872282265671e-43 0.0 -1.0566872282265671e-43
3790 23518654130.763447 35277981196.14517 35277981196.14517 -1.04006427256771e-43 0.0 -1.04006427256771e-43
3800 23518654130.763447 35277981196.14517 35277981196.14517 -1.0237456004171143e-43 0.0 -1.0237456004171143e-43
3810 23518654130.763447 35277981196.14517 35277981196.14517 -1.0077248627780928e-43 0.0 -1.0077248627780928e-43
3820 23518654130.763447 35277981196.14517 35277981196.14517 -9.919958592994842e-44 0.0 -9.919958592994842e-44
3830 23518654130.763447 35277981196.14517 35277981196.14517 -9.765525344188584e-44 0.0 -9.765525344188584e-44
3840 23518654130.763447 35277981196.14517 35277981196.14517 -9.613889736155132e-44 0.0 -9.613889736155132e-44
3850 23518654130.763447 35277981196.14517 35277981196.14517 -9.464993997698608e-44 0.0 -9.464993997698608e-44
3860 23518654130.763447 35277981196.14517 35277981196.14517 -9.318781696259144e-44 0.0 -9.318781696259144e-44
3870 23518654130.763447 35277981196.14517 35277981196.14517 -9.175197703537117e-44 0.0 -9.175197703537117e-44
3880 23518654130.763447 35277981196.14517 35277981196.14517 -9.034188162085799e-44 0.0 -9.034188162085799e-44
3890 23518654130.763447 35277981196.14517 35277981196.14517 -8.895700452842918e-44 0.0 -8.895700452842918e-44
3900 23518654130.763447 35277981196.14517 35277981196.14517 -8.759683163572464e-44 0.0 -8.759683163572464e-44
3910 23518654130.763447 35277981196.14517 35277981196.14517 -8.626086058188664e-44 0.0 -8.626086058188664e-44
3920 23518654130.763447 35277981196.14517 35277981196.14517 -8.494860046935714e-44 0.0 -8.494860046935714e-44
3930 23518654130.763447 35277981196.14517 35277981196.14517 -8.36595715739692e-44 0.0 -8.36595715739692e-44
3940 23518654130.763447 35277981196.14517 35277981196.14517 -8.239330506308427e-44 0.0 -8.239330506308427e-44
3950 23518654130.763447 35277981196.14517 35277981196.14517 -8.114934272152998e-44 0.0 -8.114934272152998e-44
3960 23518654130.763447 35277981196.14517 35277981196.14517 -7.99272366851057e-44 0.0 -7.99272366851057e-44
3970 23518654130.763447 35277981196.14517 35277981196.14517 -7.872654918142693e-44 0.0 -7.872654918142693e-44
3980 23518654130.763447 35277981196.14517 35277981196.14517 -7.754685227788915e-44 0.0 -7.754685227788915e-44
3990 23518654130.763447 35277981196.14517 35277981196.14517 -7.638772763653848e-44 0.0 -7.638772763653848e-44
4000 23518654130.763447 35277981196.14517 35277981196.14517 -7.524876627564266e-44 0.0 -7.524876627564266e-44
4010 23518654130.763447 35277981196.14517 35277981196.14517 -7.412956833776397e-44 0.0 -7.412956833776397e-44
4020 23518654130.763447 35277981196.14517 35277981196.14517 -7.302974286413966e-44 0.0 -7.302974286413966e-44
4030 23518654130.763447 35277981196.14517 35277981196.14517 -7.194890757518473e-44 0.0 -7.194890757518473e-44
4040 23518654130.763447 35277981196.14517 35277981196.14517 -7.088668865693581e-44 0.0 -7.088668865693581e-44
4050 23518654130.763447 35277981196.14517 35277981196.14517 -6.984272055326004e-44 0.0 -6.984272055326004e-44
4060 23518654130.763447 35277981196.14517 35277981196.14517 -6.88166457636617e-44 0.0 -6.88166457636617e-44
4070 23518654130.763447 35277981196.14517 35277981196.14517 -6.780811464652066e-44 0.0 -6.780811464652066e-44
